Symbol,Trade DATE,NOCP
TWLO,2/27/20,110.91
TWLO,2/28/20,112.64
TWLO,3/2/20,111.48
TWLO,3/3/20,105.37
TWLO,3/4/20,104.88
TWLO,3/5/20,105.99
TWLO,3/6/20,101.77
TWLO,3/9/20,93.05
TWLO,3/10/20,92.61
TWLO,3/11/20,87.01
TWLO,3/12/20,78.34
TWLO,3/13/20,79.99
TWLO,3/16/20,71.7
TWLO,3/17/20,77.62
TWLO,3/18/20,74.09
TWLO,3/19/20,82.5
TWLO,3/20/20,84.14
TWLO,3/23/20,89.74
TWLO,3/24/20,97.53
TWLO,3/25/20,96.83
TWLO,3/26/20,100.69
TWLO,3/27/20,96.63
TWLO,3/30/20,97
TWLO,3/31/20,89.49
TWLO,4/1/20,84.93
TWLO,4/2/20,83.32
TWLO,4/3/20,80.69
TWLO,4/6/20,86.66
TWLO,4/7/20,87.22
TWLO,4/8/20,91.73
TWLO,4/9/20,95.34
TWLO,4/13/20,95.89
TWLO,4/14/20,98.79
TWLO,4/15/20,100.82
TWLO,4/16/20,103.63
TWLO,4/17/20,107.88
TWLO,4/20/20,108.37
TWLO,4/21/20,105
TWLO,4/22/20,107.89
TWLO,4/23/20,107.51
TWLO,4/24/20,109.95
TWLO,4/27/20,109.42
TWLO,4/28/20,104.59
TWLO,4/29/20,111.3
TWLO,4/30/20,112.3
TWLO,5/1/20,107.98
TWLO,5/4/20,113.25
TWLO,5/5/20,116.57
TWLO,5/6/20,122.4
TWLO,5/7/20,170.89
TWLO,5/8/20,179.69
TWLO,5/11/20,186.61
TWLO,5/12/20,190.29
TWLO,5/13/20,187.42
TWLO,5/14/20,191.86
TWLO,5/15/20,189.22
TWLO,5/18/20,183.39
TWLO,5/19/20,183.24
TWLO,5/20/20,191.91
TWLO,5/21/20,194
TWLO,5/22/20,208.62
TWLO,5/26/20,196.4
TWLO,5/27/20,192.35
TWLO,5/28/20,191.4
TWLO,5/29/20,197.6
TWLO,6/1/20,199
TWLO,6/2/20,201.67
TWLO,6/3/20,200.8
TWLO,6/4/20,193.05
TWLO,6/5/20,196.71
TWLO,6/8/20,196.73
TWLO,6/9/20,194.27
TWLO,6/10/20,203.08
TWLO,6/11/20,188.42
TWLO,6/12/20,191.89
TWLO,6/15/20,203.3
TWLO,6/16/20,209.69
TWLO,6/17/20,211.28
TWLO,6/18/20,215.29
TWLO,6/19/20,210.29
TWLO,6/22/20,216.25
TWLO,6/23/20,215.25
TWLO,6/24/20,212.17
TWLO,6/25/20,216.52
TWLO,6/26/20,221.15
TWLO,6/29/20,210.99
TWLO,6/30/20,219.42
TWLO,7/1/20,227.77
TWLO,7/2/20,232.35
TWLO,7/6/20,235.44
TWLO,7/7/20,233.3
TWLO,7/8/20,243.61
TWLO,7/9/20,245.3
TWLO,7/10/20,240.58
TWLO,7/13/20,224.8
TWLO,7/14/20,223.82
TWLO,7/15/20,224.27
TWLO,7/16/20,222.38
TWLO,7/17/20,238.57
TWLO,7/20/20,262.97
TWLO,7/21/20,260.51
TWLO,7/22/20,262.05
TWLO,7/23/20,254.32
TWLO,7/24/20,248.29
TWLO,7/27/20,252.86
TWLO,7/28/20,249.79
TWLO,7/29/20,264.62
TWLO,7/30/20,267.45
TWLO,7/31/20,277.42
TWLO,8/3/20,286.33
TWLO,8/4/20,283.76
TWLO,8/5/20,278.11
TWLO,8/6/20,260.49
TWLO,8/7/20,249
TWLO,8/10/20,250.05
TWLO,8/11/20,244.49
TWLO,8/12/20,240.93
TWLO,8/13/20,243.99
TWLO,8/14/20,240.06
TWLO,8/17/20,247.8
TWLO,8/18/20,251.94
TWLO,8/19/20,251
TWLO,8/20/20,257.65
TWLO,8/21/20,251.26
TWLO,8/24/20,245.47
TWLO,8/25/20,249.51
TWLO,8/26/20,265.02
TWLO,8/27/20,261.52
TWLO,8/28/20,264.45
TWLO,8/31/20,269.76
TWLO,9/1/20,273.24
TWLO,9/2/20,264.2
TWLO,9/3/20,248.39
TWLO,9/4/20,233.5
TWLO,9/8/20,226.16
TWLO,9/9/20,233.11
TWLO,9/10/20,231.17
TWLO,9/11/20,224.41
TWLO,9/14/20,225.91
TWLO,9/15/20,226.33
TWLO,9/16/20,228.74
TWLO,9/17/20,221.87
TWLO,9/18/20,225.4
TWLO,9/21/20,238.3
TWLO,9/22/20,237
TWLO,9/23/20,232
TWLO,9/24/20,238.4
TWLO,9/25/20,245.02
TWLO,9/28/20,244.52
TWLO,9/29/20,248.8
TWLO,9/30/20,247.09
TWLO,10/1/20,256.96
